codigo_ibge,anomes_s,qtd_fam_pob,qtd_fam_baixa_renda,qtd_fam_acima_meio_sm
251260,202503,393,109,143
251270,202503,3303,840,963
251272,202503,1249,174,213
251274,202503,599,159,271
251275,202503,1022,251,497
251276,202503,945,306,332
251278,202503,468,147,244
251280,202503,2242,413,501
251290,202503,4791,1170,1713
251300,202503,574,118,76
251310,202503,1980,597,753
251315,202503,1559,413,472
251320,202503,951,323,575
251330,202503,1580,242,734
251335,202503,975,131,178
251340,202503,2444,742,1333
251350,202503,868,206,242
251360,202503,1153,314,688
251365,202503,440,139,396
251370,202503,18847,7465,8839
251380,202503,1081,194,416
251385,202503,488,173,319
251390,202503,5807,1552,1766
251392,202503,759,214,369
251394,202503,434,168,244
251396,202503,478,156,252
251398,202503,517,199,484
251400,202503,946,217,556
251410,202503,1023,214,495
251420,202503,1632,324,686
251430,202503,1299,225,342
251440,202503,728,229,361
251445,202503,1139,326,353
251450,202503,3596,802,1173
251455,202503,681,142,188
251460,202503,683,206,427
251465,202503,297,137,147
251470,202503,621,307,471
251480,202503,714,217,499
251490,202503,1370,333,544
251500,202503,1575,409,424
251510,202503,1461,736,794
251520,202503,604,212,401
251530,202503,11226,2340,4097
251540,202503,2277,554,865
251550,202503,3257,472,1365
251560,202503,408,144,126
251570,202503,613,158,290
251580,202503,1738,318,626
251590,202503,1141,187,416
251593,202503,693,261,213
251597,202503,2047,330,466
251600,202503,4715,1225,1419
251610,202503,2368,755,1124
251615,202503,921,199,434
251620,202503,12937,3026,5532
251630,202503,3787,804,1575
251640,202503,1790,342,446
251650,202503,3116,609,1170
251660,202503,2947,639,1300
251670,202503,3645,617,979
251675,202503,813,101,215
251680,202503,1722,410,643
251690,202503,2374,604,1286
251700,202503,1703,461,815
251710,202503,435,155,310
251720,202503,758,298,440
251740,202503,497,131,296
260005,202503,18298,5120,8348
260010,202503,6222,2743,3361
260020,202503,4112,1065,2145
260030,202503,6533,1081,2219
260040,202503,5149,1411,2075
260050,202503,11833,1402,2137
260060,202503,2954,639,1033
260070,202503,8323,1799,2955
260080,202503,5311,889,1519
260090,202503,4060,904,1401
260100,202503,2554,421,794
260105,202503,3906,923,1195
260110,202503,15687,4321,4907
260120,202503,12157,2990,3852
260130,202503,2222,617,763
260140,202503,8820,1915,3027
260150,202503,2743,428,688
260160,202503,6285,663,1416
260170,202503,14168,3854,5051
260180,202503,2717,659,1048
260190,202503,16241,2184,5313
260200,202503,7970,1291,2351
260210,202503,8111,2035,2541
260220,202503,9779,1377,2085
260230,202503,10224,1767,3045
260240,202503,2107,518,656
260250,202503,1753,426,687
260260,202503,10629,2709,3190
260270,202503,3618,642,1137
260280,202503,11422,1837,2490
260290,202503,31359,10423,13756
260300,202503,8805,1638,2759
260310,202503,5210,925,1514
260320,202503,5341,1221,1882
260330,202503,1727,417,515
260340,202503,1599,345,544
260345,202503,21505,7058,9145
260350,202503,5496,612,1596
260360,202503,1553,457,589
260370,202503,4491,930,1575
260380,202503,3732,960,1380
260390,202503,2801,1169,1938
260392,202503,3803,669,897
260400,202503,16577,3423,5569
260410,202503,51258,22886,26842
260415,202503,3711,631,1502
260420,202503,9046,1322,2762
260430,202503,1868,610,792
260440,202503,3165,627,1002
260450,202503,4358,966,1212
260460,202503,3782,1411,1671
260470,202503,3772,458,973
260480,202503,2293,679,992
260490,202503,4390,724,1631
260500,202503,4369,1309,1689
260510,202503,9178,1323,2857
260515,202503,2677,1135,1624
260520,202503,10554,2867,3857
260530,202503,7963,1484,2394
260540,202503,6866,681,1443
260545,202503,62,46,90
260550,202503,1882,717,1026
260560,202503,3844,1061,1631
260570,202503,7633,1316,2127
260580,202503,4540,538,844
260590,202503,4750,976,1447
260600,202503,24474,6689,10694
260610,202503,6551,1275,2161
260620,202503,16262,4134,6475
260630,202503,1722,373,616
260640,202503,19257,3799,6524
260650,202503,4055,754,1162
260660,202503,6026,971,2064
260670,202503,1540,409,801
260680,202503,20095,6404,9978
260690,202503,2367,554,1095
260700,202503,8225,461,969
260710,202503,869,255,468
260720,202503,21714,5156,8605
260730,202503,6522,1292,1656
260740,202503,1084,213,461
260750,202503,6236,960,1989
260760,202503,5409,892,1590
260765,202503,5759,2088,2161
260770,202503,3021,583,1211
260775,202503,4954,1326,1658
260780,202503,2235,955,1111
260790,202503,102879,29918,45587
260795,202503,2562,516,835
260800,202503,5390,779,1344
260805,202503,2808,620,1062
260810,202503,5073,1343,1559
260820,202503,3939,583,1243
260825,202503,2146,628,593
260830,202503,2973,884,1083
260840,202503,3933,523,900
260845,202503,3340,904,1248
260850,202503,3214,1029,1283
260860,202503,2352,671,875
260870,202503,3664,519,930
260875,202503,5331,1572,2629
260880,202503,8692,2059,2446
260890,202503,8036,3521,3661
260900,202503,3345,1789,1407
260910,202503,2672,588,645
260915,202503,5913,427,1094
260920,202503,2461,477,917
260930,202503,2985,855,1256
260940,202503,11316,2788,4008
260950,202503,4424,1709,2363
260960,202503,61756,16459,27259
260970,202503,3911,1059,1461
260980,202503,4184,557,1084
260990,202503,10301,3405,4231
261000,202503,11699,2679,4755
261010,202503,1700,270,547
261020,202503,5380,1123,1649
261030,202503,3230,806,1093
261040,202503,4058,947,1485
261050,202503,6231,1378,1893
261060,202503,11992,2567,3752
261070,202503,50233,13781,23380
261080,202503,6457,593,1287
261090,202503,15267,2761,4323
261100,202503,6312,1781,2159
261110,202503,46810,21267,24784
261120,202503,3202,505,1087
261130,202503,5992,1086,1679
261140,202503,2444,617,1088
261150,202503,3875,874,1289
261153,202503,1185,501,708
261160,202503,140214,72757,81733
261170,202503,6613,954,2004
261180,202503,6180,1787,2414
261190,202503,3769,948,1372
261200,202503,2560,497,911
261210,202503,1371,283,453
261220,202503,9860,3430,4299
261230,202503,2753,677,980
261240,202503,5366,699,1351
261245,202503,2518,815,1435
261247,202503,2132,661,1079
261250,202503,17310,7735,8108
261255,202503,2400,861,1369
261260,202503,13281,1864,3436
261270,202503,4317,493,1343
261280,202503,1999,451,633
261290,202503,2383,390,737
261300,202503,9559,2637,3724
261310,202503,7573,1797,2526
261320,202503,4655,1090,1451
261330,202503,5506,800,1370
261340,202503,4935,873,1404
261350,202503,6053,1784,2156
261360,202503,6571,1357,2089
261370,202503,17181,5535,7282
261380,202503,3145,977,1152
261390,202503,12240,4689,6513
261400,202503,3710,983,1509
261410,202503,7262,1478,3049
261420,202503,6730,1627,2099
261430,202503,3419,607,1216
261440,202503,925,331,382
261450,202503,11227,2735,3321
261460,202503,5680,1532,2191
261470,202503,2876,622,860
261480,202503,3665,1344,1490
261485,202503,4497,1301,1769
261500,202503,5114,1478,1931
261510,202503,1481,299,414
261520,202503,1677,549,687
261530,202503,7021,3648,4242
261540,202503,7057,2436,1856
261550,202503,2386,790,914
261560,202503,7775,1430,2197
261570,202503,2221,961,1800
261580,202503,6147,716,1452
261590,202503,1869,459,631
261600,202503,4731,871,1371
261610,202503,1456,557,683
261618,202503,2116,314,619
261620,202503,4034,986,944
261630,202503,3505,1648,1614
261640,202503,23702,7195,10444
261650,202503,3554,526,1098
270010,202503,2795,1083,1257
270020,202503,3347,604,1005
270030,202503,27135,8545,9974
270040,202503,5940,2127,2520
270050,202503,4018,627,1128
270060,202503,1364,526,606
270070,202503,4465,663,1109
270080,202503,839,243,484
270090,202503,1678,246,356
270100,202503,5281,773,1681
270110,202503,1912,576,936
270120,202503,1600,569,572
270130,202503,3733,762,1356
270135,202503,1492,301,498
270140,202503,5094,1530,2707
270150,202503,2743,311,403
270160,202503,3572,816,749
270170,202503,1820,807,915
270180,202503,1918,462,538
270190,202503,2039,280,507
270200,202503,1918,580,791
270210,202503,4653,606,1172
270220,202503,1020,292,494
270230,202503,8082,1998,3147
270235,202503,5410,1171,1635
270240,202503,7812,2729,3850
270250,202503,2904,458,896
270255,202503,2817,882,1682
270260,202503,4538,1012,1076
270270,202503,683,211,300
270280,202503,2333,692,1274
270290,202503,7152,1227,1633
270300,202503,2385,746,1196
270310,202503,4237,1382,1635
270320,202503,3437,1413,1719
270330,202503,3876,681,1086
270340,202503,1316,193,477
270350,202503,1086,348,595
270360,202503,2936,358,586
270370,202503,1002,264,334
270375,202503,2927,425,847
270380,202503,4366,826,1618
270390,202503,877,228,430
270400,202503,3679,1483,1757
270410,202503,4209,863,1269
270420,202503,5777,1125,1251
270430,202503,111065,42660,66388
270440,202503,3001,999,1150
270450,202503,6701,1346,1988
270460,202503,2446,580,1188
270470,202503,8832,2725,3370
270480,202503,2129,493,885
270490,202503,554,228,217
270500,202503,3996,763,838
270510,202503,4406,1037,1751
270520,202503,2227,1017,1358
270530,202503,972,268,452
270540,202503,1587,387,607
270550,202503,3976,1428,2278
270560,202503,2270,507,909
270570,202503,3880,903,1434
270580,202503,2061,376,625
270590,202503,1143,214,193
270600,202503,2360,460,545
270610,202503,2644,597,707
270620,202503,977,215,378
270630,202503,14820,2583,4268
270640,202503,4008,1158,1830
270642,202503,2150,641,819
270644,202503,2534,866,897
270650,202503,2339,831,1074
270660,202503,1419,318,443
270670,202503,13094,2963,5676
270680,202503,5180,524,1022
270690,202503,7092,1979,3249
270700,202503,376,163,146
270710,202503,4278,1269,1499
270720,202503,2806,554,844
270730,202503,4749,1088,1914
270740,202503,1750,444,575
270750,202503,5521,680,970
270760,202503,2281,527,959
270770,202503,13225,5333,8339
270780,202503,1750,227,335
270790,202503,1298,286,520
270800,202503,8200,2344,2829
270810,202503,2216,622,1250
270820,202503,1267,326,437
270830,202503,3210,898,1568
270840,202503,5405,1818,2054
270850,202503,6117,1139,1850
270860,202503,8931,2449,4739
270870,202503,1520,567,884
270880,202503,6118,1633,1930
270890,202503,2130,1022,1195
270895,202503,2892,626,878
270900,202503,945,313,444
270910,202503,3592,855,1308
270915,202503,5823,2217,3346
270920,202503,4279,1270,1802
270930,202503,10543,3396,5708
270940,202503,4242,1245,1716
280010,202503,338,135,217
280020,202503,3481,915,1459
280030,202503,59372,25775,32392
280040,202503,2212,639,950
280050,202503,2508,1127,1455
280060,202503,4857,1965,2968
280067,202503,4983,1240,2031
280070,202503,1405,437,390
280100,202503,2941,1022,1330
280110,202503,1233,248,447
280120,202503,5977,1543,1960
280130,202503,5291,1596,2021
280140,202503,4681,901,1310
280150,202503,2200,707,1151
280160,202503,891,301,382
280170,202503,3628,1024,1324
280190,202503,922,197,278
280200,202503,742,246,337
280210,202503,11507,3813,5579
280220,202503,1309,288,440
280230,202503,2730,912,1274
280240,202503,2563,516,696
280250,202503,784,134,437
280260,202503,2025,252,565
280270,202503,2109,327,576
280280,202503,2915,743,893
280290,202503,11916,6114,7028
280300,202503,10708,1726,2701
280310,202503,935,235,407
280320,202503,6241,1935,2490
280330,202503,2724,868,1583
280340,202503,3392,658,1267
280350,202503,20344,6093,7908
280360,202503,3621,1371,1928
280370,202503,1499,455,723
280380,202503,690,248,359
280390,202503,2501,601,1062
280400,202503,2812,645,1096
280410,202503,1816,709,975
280420,202503,3954,581,1130
280430,202503,1782,347,528
280440,202503,3285,710,1387
280445,202503,1708,477,436
280450,202503,7006,2026,2370
280460,202503,5582,1114,1359
280470,202503,1161,358,561
280480,202503,31880,11284,14250
280490,202503,2236,780,980
280500,202503,817,131,262
280510,202503,3320,268,815
280520,202503,1357,342,459
280530,202503,1576,454,613
280540,202503,7340,1080,1819
280550,202503,5485,1007,1853
280560,202503,7328,969,1355
280570,202503,4727,1232,2053
280580,202503,4874,851,1315
280590,202503,1616,513,816
280600,202503,3031,881,978
280610,202503,2124,437,799
280620,202503,4397,1069,1985
280630,202503,2909,886,1057
280640,202503,1949,292,723
280650,202503,577,278,341
280660,202503,2502,464,793
280670,202503,11803,5220,6181
280680,202503,1979,509,865
280690,202503,782,152,305
280700,202503,947,161,335
280710,202503,10071,2078,3756
280720,202503,1559,346,751
280730,202503,705,265,286
280740,202503,12399,2766,4456
280750,202503,2466,708,851
280760,202503,5566,1238,2501
290010,202503,1948,307,1087
290020,202503,4167,852,886
290030,202503,3018,719,1105
290035,202503,3775,618,1181
290040,202503,4869,472,1559
290050,202503,1276,509,595
290060,202503,878,255,635
290070,202503,25313,7369,11654
290080,202503,4759,1553,2113
290090,202503,1478,150,863
290100,202503,4750,2814,3237
290110,202503,3035,1442,2008
290115,202503,2980,802,1038
290120,202503,5420,865,2182
290130,202503,2518,720,1382
290135,202503,3086,717,1754
290140,202503,2792,576,1299
290150,202503,2200,447,943
290160,202503,2978,404,731
290170,202503,2739,421,878
290180,202503,2084,489,845
290190,202503,4171,592,880
290195,202503,1828,357,824
290200,202503,2434,927,1676
290205,202503,3414,622,1056
290210,202503,11063,2361,3617
290220,202503,2480,550,980
290225,202503,1864,346,1107
290230,202503,2729,431,510
290240,202503,2746,622,1177
290250,202503,2724,605,1125
290260,202503,3999,666,1240
290265,202503,1881,840,1061
290270,202503,8316,2284,2170
290280,202503,3762,1364,1619
290290,202503,4678,2945,3738
290300,202503,2554,724,1495
290310,202503,1997,170,863
290320,202503,18021,7523,10812
290323,202503,2792,729,1091
290327,202503,2730,902,1452
290330,202503,2015,187,749
290340,202503,4239,899,2041
290350,202503,3396,1000,1649
290360,202503,3678,822,1482
290370,202503,2551,702,1505
290380,202503,4201,674,1749
290390,202503,9141,3399,4521
290395,202503,2054,535,1136
290400,202503,2265,718,1155
290405,202503,2935,1101,1180
290410,202503,3695,980,1929
290420,202503,1900,642,1001
290430,202503,2845,539,1019
290440,202503,1510,441,966
290450,202503,2596,453,1126
290460,202503,5369,4628,5527
290470,202503,2859,861,1814
290475,202503,4864,1006,1891
290480,202503,1242,339,787
290485,202503,3475,880,1020
290490,202503,7494,1460,1944
290500,202503,2044,1342,1677
290510,202503,2727,395,815
290515,202503,2505,615,868
290520,202503,7635,2785,4144
290530,202503,3549,791,1215
290540,202503,3672,780,782
290550,202503,3801,338,936
290560,202503,3156,1533,2565
290570,202503,45410,12520,18707
290580,202503,6655,1574,2088
290590,202503,5195,1277,1658
290600,202503,14408,3246,5695
290610,202503,1580,518,693
290620,202503,4532,1017,1351
290630,202503,7264,1635,3087
290640,202503,1732,355,938
290650,202503,14242,2526,4202
290660,202503,2159,770,1358
290670,202503,6540,1037,2811
290680,202503,8113,1887,3323
290682,202503,3897,791,1124
290685,202503,1987,598,1392
290687,202503,5405,1706,2194
290689,202503,1593,612,1167
290690,202503,3481,1163,1912
290700,202503,2582,332,786
290710,202503,7358,1153,2440
290720,202503,14605,3912,4640
290730,202503,4427,1535,1948
290740,202503,732,136,386
290750,202503,10239,2160,4776
290755,202503,1184,401,626
290760,202503,2835,958,1574
290770,202503,2754,387,655
290780,202503,4799,1479,2360
290790,202503,3499,920,1488
290800,202503,3763,939,2427
290810,202503,3585,920,1655
290820,202503,3607,1145,1686
290830,202503,2656,944,1147
290840,202503,11148,4795,5601
290850,202503,6118,1716,2792
290860,202503,5442,892,1473
290870,202503,2914,953,1877
290880,202503,777,338,472
290890,202503,6608,1230,2099
290900,202503,1273,523,924
290910,202503,3560,570,1687
290920,202503,3880,683,942
290930,202503,4196,1652,2186
290940,202503,2425,591,967
290950,202503,814,307,465
290960,202503,4825,797,1215
290970,202503,2043,635,819
290980,202503,10769,2993,4279
290990,202503,7405,1804,2221
291000,202503,1995,587,1040
291005,202503,12619,3092,4924
291010,202503,1749,735,1104
291020,202503,842,261,381
291030,202503,1290,464,643
291040,202503,3641,1064,1842
291050,202503,8284,1940,3120
291060,202503,6146,1664,2403
291070,202503,13716,2579,5038
291072,202503,13540,6908,12573
291075,202503,4001,993,1150
291077,202503,909,433,641
291080,202503,73576,34386,50716
291085,202503,4235,864,1861
291090,202503,1239,226,730
291100,202503,1915,455,1310
291110,202503,3866,1299,1780
291120,202503,5494,1307,2094
291125,202503,1529,192,652
291130,202503,1700,635,1144
291140,202503,2274,1048,2283
291150,202503,1931,203,1018
291160,202503,2789,1373,1681
291165,202503,1005,428,975
291170,202503,12752,5901,8461
291180,202503,5325,596,2462
291185,202503,2679,517,778
291190,202503,4528,1472,2097
291200,202503,1338,648,1088
291210,202503,5109,956,3251
291220,202503,3271,1214,1434
291230,202503,3099,392,1457
291240,202503,3046,669,1199
291250,202503,1689,929,1185
291260,202503,1167,198,465
291270,202503,3645,900,1881
291280,202503,1434,544,1064
291290,202503,2918,1163,1999
291300,202503,2412,695,992
291310,202503,4201,648,1184
291320,202503,4228,1304,2181
291330,202503,1286,365,604
291340,202503,2501,983,1398
291345,202503,2257,513,620
291350,202503,4417,1062,2048
291360,202503,22329,9506,15436
291370,202503,6090,1730,1911
291380,202503,3610,665,1246
291390,202503,8580,1760,4673
291400,202503,11161,3263,5216
291410,202503,1980,461,871
291420,202503,1336,241,701
291430,202503,1811,496,691
291440,202503,4860,1377,1920
291450,202503,8825,1037,2910
291460,202503,12799,3726,5010
291465,202503,5305,1452,2403
291470,202503,13535,3421,5826
291480,202503,21904,10453,17304
291490,202503,5625,1072,1700
291500,202503,4242,520,1387
291510,202503,3450,534,1642
291520,202503,2782,797,1799
291530,202503,1149,376,898
291535,202503,2960,726,1331
291540,202503,1433,227,912
291550,202503,3991,940,2389
291560,202503,7151,4856,7352
291570,202503,1465,303,730
291580,202503,3298,1450,2587
291590,202503,2082,334,661
291600,202503,3034,948,1874
291610,202503,4784,1021,1681
291620,202503,1624,469,908
291630,202503,2046,348,1288
291640,202503,10364,3901,7925
291650,202503,7587,1415,2157
291660,202503,1109,359,773
291670,202503,1209,449,607
291680,202503,2431,930,1327
291685,202503,3121,913,1441
291690,202503,2845,401,1564
291700,202503,8160,1368,2234
291710,202503,3673,833,2082
291720,202503,2896,1031,1282
291730,202503,5907,904,1700
291733,202503,1946,583,914
291735,202503,1482,553,971
291740,202503,2116,771,2149
291750,202503,13837,3777,6066
291760,202503,4218,4251,4606
291770,202503,5307,1516,2809
291780,202503,4516,799,856
291790,202503,2302,511,560
291800,202503,20148,9520,14537
291810,202503,8599,1586,2604
291820,202503,2830,737,906
291830,202503,3444,636,1547
291835,202503,3990,1583,1878
291840,202503,38363,11209,12778
291845,202503,2023,514,933
291850,202503,3949,628,1309
291855,202503,1656,155,657
291860,202503,1129,390,979
291870,202503,600,294,662
291875,202503,2247,628,806
291880,202503,4366,952,1368
291890,202503,847,268,933
291900,202503,828,209,366
291905,202503,1254,428,515
291910,202503,2790,396,1042
291915,202503,4900,1440,2151
291920,202503,25792,8388,10745
291930,202503,1881,490,717
291940,202503,1770,714,1576
291950,202503,5474,2495,2631
291955,202503,14936,4544,5515
291960,202503,2756,536,1162
291970,202503,3426,797,1436
291980,202503,6409,2147,3354
291990,202503,1640,355,433
291992,202503,2831,784,1345
291995,202503,1582,343,793
292000,202503,1821,390,941
292010,202503,4459,631,1443
292020,202503,3717,735,1203
292030,202503,1295,605,730
292040,202503,3380,635,1448
292045,202503,3131,371,805
292050,202503,3851,1577,2091
292060,202503,11147,1639,2079
292070,202503,5870,958,1564
292080,202503,2997,384,975
292090,202503,2581,582,1901
292100,202503,7576,3120,4774
292105,202503,1937,685,826
292110,202503,3526,1308,2652
292120,202503,4084,1350,2030
292130,202503,1987,668,996
292140,202503,4622,647,1542
292145,202503,1871,539,868
292150,202503,13279,2402,4409
292160,202503,1751,321,821
292170,202503,4741,1802,2461
292180,202503,1410,696,1125
292190,202503,1932,603,909
292200,202503,3219,2731,3971
292205,202503,3228,515,739
292210,202503,5703,522,1535
292220,202503,1579,367,641
292225,202503,2406,517,779
292230,202503,5955,1584,2280
292240,202503,3681,1157,1414
292250,202503,5001,1027,1548
292260,202503,2707,501,744
292265,202503,2996,574,1002
292270,202503,3300,625,1330
292273,202503,1800,451,799
292275,202503,1161,376,486
292280,202503,2109,305,739
292285,202503,1815,311,786
292290,202503,5372,1174,2053
292300,202503,5507,2520,3868
292303,202503,2381,566,938
292305,202503,1920,336,500
292310,202503,5424,991,1684
292320,202503,3977,1035,1786
292330,202503,2022,332,675
292335,202503,3975,810,1234
292340,202503,3431,1312,2194
292350,202503,2178,418,669
292360,202503,3435,1002,1431
292370,202503,8373,1081,2073
292380,202503,5107,1288,1505
292390,202503,3982,299,1380
292400,202503,16024,5299,7390
292405,202503,3355,604,1214
292410,202503,1760,232,498
292420,202503,4627,478,1185
292430,202503,2745,1092,1824
292440,202503,8207,1276,1602
292450,202503,2412,871,1681
292460,202503,5287,739,1647
292465,202503,1673,574,696
292467,202503,1610,357,456
292470,202503,1528,529,998
292480,202503,4926,612,1322
292490,202503,1768,387,1177
292500,202503,4816,1302,2917
292510,202503,8976,2623,5151
292520,202503,5268,1509,2350
292525,202503,5230,625,1551
292530,202503,22832,9687,14115
292540,202503,2732,371,1094
292550,202503,4306,2194,3062
292560,202503,3343,714,1392
292570,202503,2467,635,1081
292575,202503,5519,1262,1149
292580,202503,5850,914,1731
292590,202503,5796,999,2032
292593,202503,1785,527,1183
292595,202503,4282,842,1541
292600,202503,8224,2013,3136
292610,202503,3281,706,1184
292620,202503,4469,1088,1418
292630,202503,6363,1654,3059
292640,202503,4922,2037,2656
292650,202503,3164,532,795
292660,202503,7975,2259,2459
292665,202503,1562,332,775
292670,202503,2044,725,956
292680,202503,2498,777,1085
292690,202503,1241,468,794
292700,202503,6549,2065,3200
292710,202503,3685,228,473
292720,202503,5412,1413,2167
292730,202503,4493,645,1137
292740,202503,324706,101483,139683
292750,202503,5508,1222,2037
292760,202503,2839,760,1143
292770,202503,5276,1640,2697
292780,202503,1240,268,773
292790,202503,2262,500,1350
292800,202503,8703,2026,3046
292805,202503,2601,565,1155
292810,202503,8936,1905,4042
292820,202503,3856,1305,2240
292830,202503,2280,440,668
292840,202503,7943,1020,2489
292850,202503,1834,579,771
292860,202503,13064,2355,4162
292870,202503,13937,5661,7352
292880,202503,7498,2945,3671
292890,202503,5759,1487,2008
292895,202503,2143,429,933
292900,202503,2162,573,704
292905,202503,2875,787,1494
292910,202503,4781,890,1318
292920,202503,7800,1741,2670
292925,202503,3253,1017,1478
292930,202503,4162,2240,2499
292935,202503,1762,305,701
292937,202503,1574,735,735
292940,202503,1985,531,967
292950,202503,5292,1902,3153
292960,202503,3893,988,1738
292970,202503,3154,762,948
292975,202503,3028,739,823
292980,202503,3219,326,958
292990,202503,7592,2501,3220
293000,202503,1578,439,687
293010,202503,13083,3671,6755
293015,202503,5483,1870,2687
293020,202503,9170,1192,1682
293030,202503,2806,1119,1787
293040,202503,3008,748,1765
293050,202503,18649,4060,6380
293060,202503,2475,746,1247
293070,202503,22166,6071,9114
293075,202503,3002,468,730
293076,202503,2896,500,581
293077,202503,3865,1446,2178
293080,202503,3210,794,1073
293090,202503,1781,689,1095
293100,202503,3944,951,1820
293105,202503,2874,964,1054
293110,202503,1738,399,725
293120,202503,3844,725,973
293130,202503,3214,383,890
293135,202503,12268,9943,14946
293140,202503,2040,356,790
293150,202503,3205,1122,1826
293160,202503,2768,491,641
293170,202503,3817,635,1639
293180,202503,3350,786,1450
293190,202503,15535,1794,3736
293200,202503,6665,1271,2695
293210,202503,3950,905,1515
293220,202503,3562,1001,2223
293230,202503,2848,752,1887
293240,202503,3092,813,1130
293245,202503,3155,591,951
293250,202503,3136,1125,1979
293260,202503,2910,934,1504
293270,202503,5075,742,2127
293280,202503,3995,550,1270
293290,202503,13828,3953,4777
293300,202503,4927,1258,2001
293305,202503,3346,544,1679
293310,202503,1736,361,602
293315,202503,3374,501,1209
293317,202503,1932,473,639
293320,202503,12764,1621,3494
293325,202503,1062,416,716
293330,202503,47814,22001,33634
293340,202503,1430,468,758
293345,202503,1917,1040,1228
293350,202503,4346,961,1201
293360,202503,11975,1722,3718
310010,202503,425,219,401
310020,202503,1629,981,1684
310030,202503,1348,402,616
310040,202503,437,192,344
310050,202503,974,438,645
310060,202503,1814,692,894
310070,202503,210,55,120
310080,202503,326,221,289
310090,202503,3616,884,1665
310100,202503,2703,617,1194
310110,202503,2300,1220,1873
310120,202503,218,231,349
310130,202503,341,79,114
310140,202503,222,101,128
310150,202503,3019,1606,2956
310160,202503,5684,3010,5286
310163,202503,352,464,551
310170,202503,5783,2060,3325
310180,202503,1040,374,883
310190,202503,883,839,884
310200,202503,1107,536,824
310205,202503,684,319,560
310210,202503,1324,502,795
310220,202503,583,239,460
310230,202503,1343,598,880
310240,202503,629,252,360
310250,202503,747,219,349
310260,202503,1209,1388,2269
310270,202503,1849,386,865
310280,202503,1287,658,1162
310285,202503,981,514,590
310290,202503,927,483,710
310300,202503,661,531,956
310310,202503,142,69,182
310320,202503,189,101,272
310330,202503,203,114,340
310340,202503,3446,2387,3836
310350,202503,6126,3722,6763
310360,202503,445,106,227
310370,202503,653,545,363
310375,202503,468,252,462
310380,202503,123,72,181
310390,202503,432,237,276
310400,202503,5058,3612,6250
310410,202503,292,325,608
310420,202503,2086,1380,2720
310430,202503,843,483,914
310440,202503,277,161,408
310445,202503,814,233,448
310450,202503,1987,1027,1935
310460,202503,678,677,883
310470,202503,1753,610,1050
310480,202503,419,265,468
310490,202503,1231,935,1211
310500,202503,848,454,623
310510,202503,1086,708,1076
310520,202503,379,336,703
310530,202503,201,301,447
310540,202503,1184,1027,1225
310550,202503,560,325,616
310560,202503,8258,4902,8983
310570,202503,539,284,508
310590,202503,2148,1122,2220
310600,202503,726,408,712
310610,202503,96,184,304
310620,202503,122231,65334,115522
310630,202503,2045,1150,2354
310640,202503,890,320,697
310650,202503,1156,596,1092
310660,202503,936,261,478
310665,202503,1085,187,398
310670,202503,30442,18397,29117
310680,202503,448,153,296
310690,202503,1370,635,1316
310700,202503,268,77,191
310710,202503,1950,2404,3341
310720,202503,732,230,400
310730,202503,6150,2039,3591
310740,202503,3350,1967,2723
310750,202503,629,366,600
310760,202503,360,166,321
310770,202503,467,342,463
310780,202503,2047,791,1316
310790,202503,995,842,594
310800,202503,383,1067,1140
310810,202503,896,315,510
310820,202503,409,285,694
310825,202503,1768,460,963
310830,202503,1229,647,1135
310840,202503,883,694,925
310850,202503,707,313,492
310855,202503,1756,793,1390
310860,202503,3873,1861,2292
310870,202503,590,169,302
310880,202503,460,190,407
310890,202503,380,858,959
310900,202503,1744,1507,2290
310910,202503,475,949,1099
310920,202503,996,448,676
310925,202503,527,211,516
310930,202503,2164,1611,2956
310940,202503,4649,1004,2614
310945,202503,605,331,724
310950,202503,441,704,947
310960,202503,184,197,421
310970,202503,328,444,508
310980,202503,131,99,251
310990,202503,758,442,585
311000,202503,2043,1238,1735
311010,202503,582,273,411
311020,202503,487,303,595
311030,202503,790,502,933
311040,202503,143,99,134
311050,202503,1498,827,1467
311060,202503,1342,1081,1857
311070,202503,978,690,1224
311080,202503,549,190,345
311090,202503,865,928,976
311100,202503,875,833,1180
311110,202503,536,1001,2754
311115,202503,787,209,239
311120,202503,3310,2132,3639
311130,202503,960,514,828
311140,202503,791,428,1124
311150,202503,681,459,458
311160,202503,1581,1350,1986
311170,202503,681,223,330
311180,202503,503,407,1028
311190,202503,358,263,334
311200,202503,888,785,1047
311205,202503,457,282,382
311210,202503,714,236,208
311220,202503,620,162,196
311230,202503,2546,3246,3439
311240,202503,635,277,437
311250,202503,718,435,722
311260,202503,889,622,1460
311265,202503,621,209,495
311270,202503,1864,804,1091
311280,202503,339,459,843
311290,202503,1134,492,451
311300,202503,2611,888,1225
311310,202503,290,92,174
311320,202503,1411,1075,1200
311330,202503,2772,1690,2806
311340,202503,3546,4204,4340
311350,202503,813,583,959
311360,202503,407,305,468
311370,202503,1889,1113,1988
311380,202503,207,124,183
311390,202503,695,667,607
311400,202503,734,434,830
311410,202503,783,693,786
311420,202503,530,652,759
311430,202503,1399,1297,2294
311440,202503,493,1645,1362
311450,202503,1001,847,1528
311455,202503,466,217,520
311460,202503,134,207,378
311470,202503,121,175,245
311480,202503,696,166,340
311490,202503,143,97,113
311500,202503,209,133,248
311510,202503,1529,903,1555
311520,202503,408,162,200
